,Date,Round,Home Team,Away Team,Home Score,Away Score,Winner,Season
50,2017-04-29 20:10:00,6,West Coast,Fremantle,103,62,Home,2017
51,2017-04-30 13:10:00,6,Essendon,Melbourne,74,112,Away,2017
52,2017-04-30 15:20:00,6,Geelong,Collingwood,78,107,Away,2017
53,2017-04-30 16:40:00,6,Adelaide,Richmond,140,64,Home,2017
54,2017-05-05 19:50:00,7,St Kilda,Greater Western Sydney,108,85,Home,2017
55,2017-05-06 13:45:00,7,North Melbourne,Adelaide,145,86,Home,2017
56,2017-05-06 14:10:00,7,Collingwood,Carlton,56,79,Away,2017
57,2017-05-06 16:35:00,7,Port Adelaide,West Coast,87,97,Away,2017
58,2017-05-06 19:25:00,7,Western Bulldogs,Richmond,80,75,Home,2017
59,2017-05-06 19:25:00,7,Gold Coast,Geelong,124,99,Home,2017
60,2017-05-07 13:10:00,7,Sydney,Brisbane Lions,135,81,Home,2017
61,2017-05-07 15:20:00,7,Melbourne,Hawthorn,91,94,Away,2017
62,2017-05-07 16:40:00,7,Fremantle,Essendon,116,79,Home,2017
63,2017-05-12 20:10:00,8,West Coast,Western Bulldogs,69,61,Home,2017
64,2017-05-13 13:45:00,8,Hawthorn,Brisbane Lions,113,75,Home,2017
65,2017-05-13 14:10:00,8,St Kilda,Carlton,85,66,Home,2017
66,2017-05-13 16:35:00,8,Greater Western Sydney,Collingwood,102,99,Home,2017
67,2017-05-13 19:25:00,8,Essendon,Geelong,110,93,Home,2017
68,2017-05-13 19:40:00,8,Adelaide,Melbourne,66,107,Away,2017
69,2017-05-14 13:10:00,8,Richmond,Fremantle,70,72,Away,2017
70,2017-05-14 15:15:00,8,Gold Coast,Port Adelaide,38,110,Away,2017
71,2017-05-14 16:40:00,8,North Melbourne,Sydney,78,120,Away,2017
72,2017-05-19 19:50:00,9,Geelong,Western Bulldogs,104,81,Home,2017
73,2017-05-20 13:45:00,9,St Kilda,Sydney,68,118,Away,2017
74,2017-05-20 16:35:00,9,Greater Western Sydney,Richmond,78,75,Home,2017
75,2017-05-20 19:25:00,9,Brisbane Lions,Adelaide,60,140,Away,2017
76,2017-05-20 19:25:00,9,Collingwood,Hawthorn,90,72,Home,2017
77,2017-05-21 13:10:00,9,Essendon,West Coast,125,64,Home,2017
78,2017-05-21 15:20:00,9,Melbourne,North Melbourne,90,104,Away,2017
79,2017-05-21 16:40:00,9,Fremantle,Carlton,86,51,Home,2017
80,2017-05-25 19:20:00,10,Geelong,Port Adelaide,81,79,Home,2017
81,2017-05-26 19:50:00,10,Sydney,Hawthorn,75,81,Away,2017
82,2017-05-27 13:45:00,10,Western Bulldogs,St Kilda,90,50,Home,2017
83,2017-05-27 16:35:00,10,Melbourne,Gold Coast,122,87,Home,2017
84,2017-05-27 19:25:00,10,Richmond,Essendon,81,66,Home,2017
85,2017-05-27 19:40:00,10,Adelaide,Fremantle,143,43,Home,2017
86,2017-05-28 13:10:00,10,Collingwood,Brisbane Lions,129,84,Home,2017
87,2017-05-28 15:20:00,10,Carlton,North Melbourne,96,113,Away,2017
88,2017-05-28 16:40:00,10,West Coast,Greater Western Sydney,90,98,Away,2017
89,2017-06-01 19:50:00,11,Port Adelaide,Hawthorn,98,47,Home,2017
90,2017-06-02 19:50:00,11,Geelong,Adelaide,96,74,Home,2017
91,2017-06-03 13:45:00,11,Gold Coast,West Coast,80,77,Home,2017
92,2017-06-03 16:35:00,11,Greater Western Sydney,Essendon,117,101,Home,2017
93,2017-06-03 19:25:00,11,North Melbourne,Richmond,66,101,Away,2017
94,2017-06-04 16:40:00,11,Fremantle,Collingwood,85,105,Away,2017
95,2017-06-08 19:20:00,12,Sydney,Western Bulldogs,88,42,Home,2017
96,2017-06-09 19:50:00,12,Adelaide,St Kilda,111,54,Home,2017
97,2017-06-10 13:45:00,12,Hawthorn,Gold Coast,79,95,Away,2017
98,2017-06-10 16:35:00,12,Brisbane Lions,Fremantle,121,64,Home,2017
99,2017-06-10 19:25:00,12,Essendon,Port Adelaide,131,61,Home,2017
100,2017-06-11 15:20:00,12,Carlton,Greater Western Sydney,71,70,Home,2017
101,2017-06-12 15:20:00,12,Melbourne,Collingwood,104,100,Home,2017
102,2017-06-15 20:10:00,13,West Coast,Geelong,83,70,Home,2017
103,2017-06-16 19:50:00,13,North Melbourne,St Kilda,72,89,Away,2017
104,2017-06-17 13:45:00,13,Richmond,Sydney,71,80,Away,2017
105,2017-06-17 16:35:00,13,Port Adelaide,Brisbane Lions,121,81,Home,2017
106,2017-06-17 19:25:00,13,Gold Coast,Carlton,73,83,Away,2017
107,2017-06-18 15:20:00,13,Western Bulldogs,Melbourne,56,113,Away,2017
108,2017-06-22 19:50:00,14,Adelaide,Hawthorn,82,96,Away,2017
109,2017-06-23 19:50:00,14,Sydney,Essendon,86,85,Home,2017
110,2017-06-24 13:45:00,14,Collingwood,Port Adelaide,62,93,Away,2017
111,2017-06-24 16:35:00,14,Brisbane Lions,Greater Western Sydney,86,146,Away,2017
112,2017-06-24 19:25:00,14,Western Bulldogs,North Melbourne,107,106,Home,2017
113,2017-06-24 19:40:00,14,West Coast,Melbourne,96,99,Away,2017
114,2017-06-25 13:10:00,14,Geelong,Fremantle,74,72,Home,2017
115,2017-06-25 15:20:00,14,Richmond,Carlton,84,58,Home,2017
116,2017-06-25 16:40:00,14,St Kilda,Gold Coast,103,72,Home,2017
117,2017-06-30 19:50:00,15,Melbourne,Sydney,50,85,Away,2017
118,2017-07-01 13:45:00,15,Western Bulldogs,West Coast,80,87,Away,2017
119,2017-07-01 14:10:00,15,Carlton,Adelaide,77,89,Away,2017
120,2017-07-01 16:35:00,15,Gold Coast,North Melbourne,118,99,Home,2017
121,2017-07-01 19:25:00,15,Greater Western Sydney,Geelong,68,68,Draw,2017
122,2017-07-01 19:40:00,15,Port Adelaide,Richmond,63,76,Away,2017
123,2017-07-02 13:10:00,15,Essendon,Brisbane Lions,82,90,Away,2017
124,2017-07-02 15:20:00,15,Hawthorn,Collingwood,118,94,Home,2017
125,2017-07-02 16:40:00,15,Fremantle,St Kilda,80,89,Away,2017
126,2017-07-07 19:50:00,16,Adelaide,Western Bulldogs,104,45,Home,2017
127,2017-07-08 13:45:00,16,Hawthorn,Greater Western Sydney,97,97,Draw,2017
128,2017-07-08 14:10:00,16,Collingwood,Essendon,80,117,Away,2017
129,2017-07-08 16:35:00,16,Sydney,Gold Coast,118,51,Home,2017
130,2017-07-08 19:25:00,16,Brisbane Lions,Geelong,78,163,Away,2017
131,2017-07-08 19:25:00,16,St Kilda,Richmond,138,71,Home,2017
132,2017-07-09 13:10:00,16,North Melbourne,Fremantle,82,86,Away,2017
133,2017-07-09 15:20:00,16,Carlton,Melbourne,82,90,Away,2017
134,2017-07-09 16:40:00,16,West Coast,Port Adelaide,88,120,Away,2017
135,2017-07-14 19:50:00,17,St Kilda,Essendon,57,118,Away,2017
136,2017-07-15 13:45:00,17,Geelong,Hawthorn,88,85,Home,2017
137,2017-07-15 14:10:00,17,Port Adelaide,North Melbourne,127,57,Home,2017
138,2017-07-15 16:35:00,17,Gold Coast,Collingwood,88,103,Away,2017
139,2017-07-15 19:25:00,17,Greater Western Sydney,Sydney,83,96,Away,2017
140,2017-07-15 19:40:00,17,Melbourne,Adelaide,70,116,Away,2017
141,2017-07-16 13:10:00,17,Richmond,Brisbane Lions,112,81,Home,2017
142,2017-07-16 15:20:00,17,Carlton,Western Bulldogs,62,82,Away,2017
143,2017-07-16 16:40:00,17,Fremantle,West Coast,44,74,Away,2017
144,2017-07-21 19:50:00,18,Adelaide,Geelong,91,70,Home,2017
145,2017-07-22 13:45:00,18,Essendon,North Melbourne,132,105,Home,2017
146,2017-07-22 14:10:00,18,Melbourne,Port Adelaide,88,65,Home,2017
147,2017-07-22 16:35:00,18,Western Bulldogs,Gold Coast,110,56,Home,2017
148,2017-07-22 19:25:00,18,Sydney,St Kilda,101,59,Home,2017
149,2017-07-22 19:40:00,18,Fremantle,Hawthorn,48,100,Away,2017
150,2017-07-23 13:10:00,18,Richmond,Greater Western Sydney,64,45,Home,2017
151,2017-07-23 15:20:00,18,Collingwood,West Coast,93,85,Home,2017
152,2017-07-23 16:40:00,18,Brisbane Lions,Carlton,112,82,Home,2017
153,2017-07-28 19:50:00,19,Hawthorn,Sydney,72,66,Home,2017
154,2017-07-29 13:45:00,19,North Melbourne,Melbourne,76,72,Home,2017
155,2017-07-29 14:10:00,19,Greater Western Sydney,Fremantle,98,86,Home,2017
156,2017-07-29 16:35:00,19,Port Adelaide,St Kilda,63,61,Home,2017
157,2017-07-29 19:25:00,19,Carlton,Geelong,58,123,Away,2017
158,2017-07-29 19:25:00,19,Gold Coast,Richmond,65,98,Away,2017
159,2017-07-30 13:10:00,19,Western Bulldogs,Essendon,127,97,Home,2017
160,2017-07-30 15:20:00,19,Collingwood,Adelaide,103,103,Draw,2017
161,2017-07-30 16:40:00,19,West Coast,Brisbane Lions,113,45,Home,2017
162,2017-08-04 19:50:00,20,Geelong,Sydney,61,107,Away,2017
163,2017-08-05 13:45:00,20,Greater Western Sydney,Melbourne,97,62,Home,2017
164,2017-08-05 14:10:00,20,Essendon,Carlton,84,76,Home,2017
165,2017-08-05 16:35:00,20,Brisbane Lions,Western Bulldogs,89,103,Away,2017
166,2017-08-05 19:25:00,20,North Melbourne,Collingwood,57,111,Away,2017
167,2017-08-05 19:40:00,20,Fremantle,Gold Coast,90,67,Home,2017
168,2017-08-06 13:10:00,20,St Kilda,West Coast,103,95,Home,2017
169,2017-08-06 15:20:00,20,Richmond,Hawthorn,93,64,Home,2017
170,2017-08-06 16:40:00,20,Adelaide,Port Adelaide,130,46,Home,2017
171,2017-08-11 19:50:00,21,Western Bulldogs,Greater Western Sydney,57,105,Away,2017
172,2017-08-12 13:45:00,21,Sydney,Fremantle,143,39,Home,2017
173,2017-08-12 14:10:00,21,Geelong,Richmond,80,66,Home,2017
174,2017-08-12 16:35:00,21,Brisbane Lions,Gold Coast,142,84,Home,2017
175,2017-08-12 19:25:00,21,Essendon,Adelaide,80,123,Away,2017
176,2017-08-12 19:40:00,21,West Coast,Carlton,100,83,Home,2017
177,2017-08-13 13:10:00,21,Melbourne,St Kilda,96,72,Home,2017
178,2017-08-13 15:20:00,21,Hawthorn,North Melbourne,116,89,Home,2017
179,2017-08-13 16:40:00,21,Port Adelaide,Collingwood,98,71,Home,2017
180,2017-08-18 19:50:00,22,Adelaide,Sydney,80,83,Away,2017
181,2017-08-19 13:45:00,22,Western Bulldogs,Port Adelaide,79,96,Away,2017
182,2017-08-19 14:10:00,22,Collingwood,Geelong,59,70,Away,2017
183,2017-08-19 16:35:00,22,Greater Western Sydney,West Coast,81,60,Home,2017
184,2017-08-19 19:25:00,22,Carlton,Hawthorn,77,70,Home,2017
185,2017-08-19 19:25:00,22,Gold Coast,Essendon,57,90,Away,2017
186,2017-08-20 13:10:00,22,Melbourne,Brisbane Lions,104,91,Home,2017
187,2017-08-20 15:20:00,22,St Kilda,North Melbourne,127,78,Home,2017
188,2017-08-20 16:40:00,22,Fremantle,Richmond,51,155,Away,2017
189,2017-08-25 19:50:00,23,Hawthorn,Western Bulldogs,99,90,Home,2017
190,2017-08-26 13:45:00,23,Collingwood,Melbourne,99,83,Home,2017
191,2017-08-26 14:10:00,23,Brisbane Lions,North Melbourne,79,130,Away,2017
192,2017-08-26 16:35:00,23,Sydney,Carlton,138,57,Home,2017
193,2017-08-26 19:25:00,23,Geelong,Greater Western Sydney,103,59,Home,2017
194,2017-08-26 19:40:00,23,Port Adelaide,Gold Coast,135,20,Home,2017
195,2017-08-27 13:10:00,23,Essendon,Fremantle,107,92,Home,2017
196,2017-08-27 15:20:00,23,Richmond,St Kilda,122,81,Home,2017
197,2017-08-27 16:40:00,23,West Coast,Adelaide,100,71,Home,2017
198,2017-09-07 19:50:00,24,Adelaide,Greater Western Sydney,84,48,Home,2017
199,2017-09-08 19:50:00,25,Geelong,Richmond,40,91,Away,2017
200,2017-09-09 16:20:00,26,Sydney,Essendon,121,56,Home,2017
201,2017-09-09 19:50:00,27,Port Adelaide,West Coast,76,78,Away,2017
202,2017-09-15 19:50:00,28,Geelong,Sydney,98,39,Home,2017
203,2017-09-16 19:25:00,29,Greater Western Sydney,West Coast,125,58,Home,2017
204,2017-09-22 19:50:00,30,Adelaide,Geelong,136,75,Home,2017
205,2017-09-23 16:45:00,31,Richmond,Greater Western Sydney,103,67,Home,2017
206,2017-09-30 14:30:00,32,Adelaide,Richmond,60,108,Away,2017
0,2018-03-22 18:25:00,1,Richmond,Carlton,121,95,Home,2018
1,2018-03-23 18:50:00,1,Essendon,Adelaide,99,87,Home,2018
2,2018-03-24 14:35:00,1,St Kilda,Brisbane Lions,107,82,Home,2018
3,2018-03-24 15:35:00,1,Port Adelaide,Fremantle,110,60,Home,2018
4,2018-03-24 18:25:00,1,Gold Coast,North Melbourne,55,39,Home,2018
5,2018-03-24 18:25:00,1,Hawthorn,Collingwood,101,67,Home,2018
6,2018-03-25 12:10:00,1,Greater Western Sydney,Western Bulldogs,133,51,Home,2018
7,2018-03-25 14:20:00,1,Melbourne,Geelong,94,97,Away,2018
8,2018-03-25 18:20:00,1,West Coast,Sydney,86,115,Away,2018
9,2018-03-29 18:50:00,2,Adelaide,Richmond,118,82,Home,2018
10,2018-03-30 15:20:00,2,North Melbourne,St Kilda,95,43,Home,2018
11,2018-03-31 12:45:00,2,Carlton,Gold Coast,67,101,Away,2018
12,2018-03-31 15:35:00,2,Collingwood,Greater Western Sydney,79,95,Away,2018
13,2018-03-31 18:25:00,2,Brisbane Lions,Melbourne,74,100,Away,2018
14,2018-03-31 19:10:00,2,Fremantle,Essendon,106,90,Home,2018
15,2018-04-01 15:20:00,2,Western Bulldogs,West Coast,70,121,Away,2018
16,2018-04-01 16:40:00,2,Sydney,Port Adelaide,71,94,Away,2018
17,2018-04-02 15:20:00,2,Geelong,Hawthorn,117,118,Away,2018
18,2018-04-06 19:50:00,3,Carlton,Collingwood,76,100,Away,2018
19,2018-04-07 13:45:00,3,Port Adelaide,Brisbane Lions,97,92,Home,2018
20,2018-04-07 14:10:00,3,Melbourne,North Melbourne,123,86,Home,2018
21,2018-04-07 16:35:00,3,Gold Coast,Fremantle,68,96,Away,2018
22,2018-04-07 19:25:00,3,St Kilda,Adelaide,55,104,Away,2018
23,2018-04-07 19:25:00,3,Sydney,Greater Western Sydney,103,87,Home,2018
24,2018-04-08 13:10:00,3,Richmond,Hawthorn,102,89,Home,2018
25,2018-04-08 15:20:00,3,Western Bulldogs,Essendon,104,83,Home,2018
26,2018-04-08 16:40:00,3,West Coast,Geelong,95,80,Home,2018
27,2018-04-13 19:50:00,4,Adelaide,Collingwood,58,106,Away,2018
28,2018-04-14 13:45:00,4,Greater Western Sydney,Fremantle,82,51,Home,2018
29,2018-04-14 14:10:00,4,Richmond,Brisbane Lions,110,17,Home,2018
30,2018-04-14 16:35:00,4,Western Bulldogs,Sydney,79,86,Away,2018
31,2018-04-14 19:25:00,4,North Melbourne,Carlton,116,30,Home,2018
32,2018-04-14 20:10:00,4,West Coast,Gold Coast,139,59,Home,2018
33,2018-04-15 13:10:00,4,Essendon,Port Adelaide,106,84,Home,2018
34,2018-04-15 15:20:00,4,Hawthorn,Melbourne,115,48,Home,2018
35,2018-04-15 16:40:00,4,Geelong,St Kilda,103,56,Home,2018
36,2018-04-20 19:50:00,5,Sydney,Adelaide,75,85,Away,2018
37,2018-04-21 13:45:00,5,St Kilda,Greater Western Sydney,73,73,Draw,2018
38,2018-04-21 16:35:00,5,Carlton,West Coast,69,79,Away,2018
39,2018-04-21 19:40:00,5,Port Adelaide,Geelong,50,84,Away,2018
40,2018-04-21 20:15:00,5,Fremantle,Western Bulldogs,108,54,Home,2018
41,2018-04-22 15:20:00,5,North Melbourne,Hawthorn,98,70,Home,2018
42,2018-04-22 16:45:00,5,Brisbane Lions,Gold Coast,71,76,Away,2018
43,2018-04-24 19:25:00,5,Melbourne,Richmond,56,102,Away,2018
44,2018-04-25 15:20:00,5,Collingwood,Essendon,101,52,Home,2018
45,2018-04-27 19:50:00,6,Western Bulldogs,Carlton,80,59,Home,2018
46,2018-04-28 13:45:00,6,Geelong,Sydney,69,86,Away,2018
47,2018-04-28 14:10:00,6,North Melbourne,Port Adelaide,69,102,Away,2018
48,2018-04-28 16:35:00,6,Greater Western Sydney,Brisbane Lions,77,43,Home,2018
49,2018-04-28 19:25:00,6,Hawthorn,St Kilda,89,54,Home,2018
50,2018-04-28 19:40:00,6,Adelaide,Gold Coast,110,62,Home,2018
51,2018-04-29 13:10:00,6,Essendon,Melbourne,72,108,Away,2018
52,2018-04-29 15:20:00,6,Collingwood,Richmond,70,113,Away,2018
53,2018-04-29 16:40:00,6,Fremantle,West Coast,81,89,Away,2018
54,2018-05-04 19:50:00,7,Geelong,Greater Western Sydney,93,32,Home,2018
55,2018-05-05 13:45:00,7,Western Bulldogs,Gold Coast,81,72,Home,2018
56,2018-05-05 14:10:00,7,Essendon,Hawthorn,67,90,Away,2018
57,2018-05-05 16:35:00,7,West Coast,Port Adelaide,102,60,Home,2018
58,2018-05-05 19:25:00,7,Sydney,North Melbourne,66,68,Away,2018
59,2018-05-05 19:40:00,7,Adelaide,Carlton,125,70,Home,2018
60,2018-05-06 13:10:00,7,Richmond,Fremantle,110,33,Home,2018
61,2018-05-06 15:20:00,7,St Kilda,Melbourne,67,106,Away,2018
62,2018-05-06 16:40:00,7,Brisbane Lions,Collingwood,114,121,Away,2018
63,2018-05-11 19:50:00,8,Hawthorn,Sydney,71,79,Away,2018
64,2018-05-12 13:45:00,8,Greater Western Sydney,West Coast,61,86,Away,2018
65,2018-05-12 14:10:00,8,Carlton,Essendon,91,78,Home,2018
66,2018-05-12 16:35:00,8,Gold Coast,Melbourne,77,146,Away,2018
67,2018-05-12 17:10:00,8,Port Adelaide,Adelaide,95,90,Home,2018
68,2018-05-12 19:25:00,8,Western Bulldogs,Brisbane Lions,107,93,Home,2018
69,2018-05-12 20:10:00,8,Fremantle,St Kilda,89,59,Home,2018
70,2018-05-13 13:10:00,8,North Melbourne,Richmond,72,82,Away,2018
71,2018-05-13 15:20:00,8,Collingwood,Geelong,45,66,Away,2018
72,2018-05-18 19:50:00,9,Adelaide,Western Bulldogs,63,26,Home,2018
73,2018-05-19 13:45:00,9,North Melbourne,Greater Western Sydney,112,69,Home,2018
74,2018-05-19 15:15:00,9,Gold Coast,Port Adelaide,42,82,Away,2018
75,2018-05-19 16:35:00,9,Essendon,Geelong,84,50,Home,2018
76,2018-05-19 19:25:00,9,St Kilda,Collingwood,72,100,Away,2018
77,2018-05-19 19:25:00,9,Sydney,Fremantle,111,52,Home,2018
78,2018-05-20 13:10:00,9,Carlton,Melbourne,50,159,Away,2018
79,2018-05-20 15:20:00,9,Brisbane Lions,Hawthorn,129,73,Home,2018
80,2018-05-20 16:40:00,9,West Coast,Richmond,130,83,Home,2018
81,2018-05-25 19:50:00,10,Collingwood,Western Bulldogs,90,55,Home,2018
82,2018-05-26 13:45:00,10,Richmond,St Kilda,105,77,Home,2018
83,2018-05-26 16:35:00,10,Brisbane Lions,Sydney,49,67,Away,2018
84,2018-05-26 19:25:00,10,Geelong,Carlton,73,45,Home,2018
85,2018-05-26 19:25:00,10,Greater Western Sydney,Essendon,60,95,Away,2018
86,2018-05-27 13:10:00,10,Hawthorn,West Coast,60,75,Away,2018
87,2018-05-27 15:20:00,10,Melbourne,Adelaide,146,55,Home,2018
88,2018-05-27 16:40:00,10,Fremantle,North Melbourne,58,86,Away,2018
89,2018-06-01 19:50:00,11,Sydney,Carlton,91,61,Home,2018
90,2018-06-02 13:45:00,11,Western Bulldogs,Melbourne,51,100,Away,2018
91,2018-06-02 14:10:00,11,Hawthorn,Port Adelaide,64,61,Home,2018
92,2018-06-02 16:35:00,11,Gold Coast,Geelong,36,121,Away,2018
93,2018-06-02 19:25:00,11,Essendon,Richmond,43,114,Away,2018
94,2018-06-02 20:10:00,11,West Coast,St Kilda,101,88,Home,2018
95,2018-06-03 13:10:00,11,North Melbourne,Brisbane Lions,141,87,Home,2018
96,2018-06-03 15:20:00,11,Collingwood,Fremantle,138,77,Home,2018
97,2018-06-03 16:40:00,11,Adelaide,Greater Western Sydney,81,97,Away,2018
98,2018-06-08 19:50:00,12,Port Adelaide,Richmond,72,58,Home,2018
99,2018-06-09 13:45:00,12,Geelong,North Melbourne,96,59,Home,2018
100,2018-06-09 16:35:00,12,Greater Western Sydney,Gold Coast,134,26,Home,2018
101,2018-06-09 19:25:00,12,St Kilda,Sydney,55,126,Away,2018
102,2018-06-10 13:10:00,12,Brisbane Lions,Essendon,62,84,Away,2018
103,2018-06-10 16:40:00,12,Fremantle,Adelaide,71,68,Home,2018
104,2018-06-11 15:20:00,12,Melbourne,Collingwood,91,133,Away,2018
105,2018-06-14 19:50:00,13,Port Adelaide,Western Bulldogs,132,75,Home,2018
106,2018-06-15 19:50:00,13,Sydney,West Coast,72,57,Home,2018
107,2018-06-16 13:45:00,13,Carlton,Fremantle,46,103,Away,2018
108,2018-06-16 16:35:00,13,Gold Coast,St Kilda,78,80,Away,2018
109,2018-06-16 19:25:00,13,Hawthorn,Adelaide,88,32,Home,2018
110,2018-06-17 15:20:00,13,Geelong,Richmond,65,83,Away,2018
111,2018-06-21 20:10:00,14,West Coast,Essendon,52,80,Away,2018
112,2018-06-22 19:50:00,14,Port Adelaide,Melbourne,75,65,Home,2018
113,2018-06-23 13:45:00,14,Hawthorn,Gold Coast,96,43,Home,2018
114,2018-06-23 16:35:00,14,Brisbane Lions,Greater Western Sydney,82,109,Away,2018
115,2018-06-23 19:25:00,14,Western Bulldogs,North Melbourne,75,77,Away,2018
116,2018-06-24 15:20:00,14,Collingwood,Carlton,79,59,Home,2018
117,2018-06-28 19:20:00,15,Richmond,Sydney,93,67,Home,2018
118,2018-06-29 19:50:00,15,Western Bulldogs,Geelong,103,101,Home,2018
119,2018-06-30 13:45:00,15,Carlton,Port Adelaide,69,90,Away,2018
120,2018-06-30 16:35:00,15,Adelaide,West Coast,88,78,Home,2018
121,2018-06-30 19:25:00,15,Gold Coast,Collingwood,60,99,Away,2018
122,2018-06-30 19:25:00,15,Greater Western Sydney,Hawthorn,95,84,Home,2018
123,2018-07-01 13:10:00,15,Melbourne,St Kilda,117,119,Away,2018
124,2018-07-01 15:20:00,15,Essendon,North Melbourne,125,108,Home,2018
125,2018-07-01 16:40:00,15,Fremantle,Brisbane Lions,64,119,Away,2018
126,2018-07-05 19:20:00,16,Sydney,Geelong,59,71,Away,2018
127,2018-07-06 19:50:00,16,Richmond,Adelaide,103,56,Home,2018
128,2018-07-07 13:45:00,16,Brisbane Lions,Carlton,120,55,Home,2018
129,2018-07-07 16:35:00,16,Port Adelaide,St Kilda,86,50,Home,2018
130,2018-07-07 19:25:00,16,Western Bulldogs,Hawthorn,59,122,Away,2018
131,2018-07-07 19:40:00,16,Melbourne,Fremantle,102,48,Home,2018
132,2018-07-08 13:10:00,16,North Melbourne,Gold Coast,95,58,Home,2018
133,2018-07-08 15:20:00,16,Essendon,Collingwood,62,78,Away,2018
134,2018-07-08 16:40:00,16,West Coast,Greater Western Sydney,86,75,Home,2018
135,2018-07-12 19:50:00,17,Adelaide,Geelong,112,97,Home,2018
136,2018-07-13 19:50:00,17,St Kilda,Carlton,116,52,Home,2018
137,2018-07-14 13:45:00,17,Hawthorn,Brisbane Lions,65,98,Away,2018
138,2018-07-14 16:35:00,17,Melbourne,Western Bulldogs,119,69,Home,2018
139,2018-07-14 19:25:00,17,Gold Coast,Essendon,51,95,Away,2018
140,2018-07-14 19:25:00,17,Greater Western Sydney,Richmond,79,77,Home,2018
141,2018-07-15 13:10:00,17,Collingwood,West Coast,67,102,Away,2018
142,2018-07-15 15:20:00,17,North Melbourne,Sydney,98,104,Away,2018
143,2018-07-15 16:40:00,17,Fremantle,Port Adelaide,59,50,Home,2018
144,2018-07-20 19:50:00,18,St Kilda,Richmond,57,111,Away,2018
145,2018-07-21 13:45:00,18,Collingwood,North Melbourne,130,64,Home,2018
146,2018-07-21 14:10:00,18,Sydney,Gold Coast,64,88,Away,2018
147,2018-07-21 16:35:00,18,Essendon,Fremantle,99,70,Home,2018
148,2018-07-21 19:25:00,18,Brisbane Lions,Adelaide,88,93,Away,2018
149,2018-07-21 19:25:00,18,Geelong,Melbourne,100,98,Home,2018
150,2018-07-22 13:10:00,18,Carlton,Hawthorn,52,124,Away,2018
151,2018-07-22 15:20:00,18,West Coast,Western Bulldogs,100,46,Home,2018
152,2018-07-22 16:40:00,18,Port Adelaide,Greater Western Sydney,58,80,Away,2018
153,2018-07-27 19:50:00,19,Essendon,Sydney,109,66,Home,2018
154,2018-07-28 13:45:00,19,Richmond,Collingwood,105,77,Home,2018
155,2018-07-28 14:10:00,19,Geelong,Brisbane Lions,120,78,Home,2018
156,2018-07-28 16:35:00,19,Greater Western Sydney,St Kilda,86,61,Home,2018
157,2018-07-28 19:25:00,19,Gold Coast,Carlton,44,79,Away,2018
158,2018-07-28 19:40:00,19,Adelaide,Melbourne,77,90,Away,2018
159,2018-07-29 13:10:00,19,North Melbourne,West Coast,81,41,Home,2018
160,2018-07-29 15:20:00,19,Western Bulldogs,Port Adelaide,34,78,Away,2018
161,2018-07-29 16:40:00,19,Fremantle,Hawthorn,53,112,Away,2018
162,2018-08-03 19:50:00,20,Richmond,Geelong,85,82,Home,2018
163,2018-08-04 13:45:00,20,Hawthorn,Essendon,107,103,Home,2018
164,2018-08-04 14:10:00,20,Brisbane Lions,North Melbourne,104,107,Away,2018
165,2018-08-04 16:35:00,20,Adelaide,Port Adelaide,96,93,Home,2018
166,2018-08-04 19:25:00,20,Sydney,Collingwood,73,71,Home,2018
167,2018-08-04 19:25:00,20,St Kilda,Western Bulldogs,68,103,Away,2018
168,2018-08-05 13:10:00,20,Carlton,Greater Western Sydney,46,151,Away,2018
169,2018-08-05 15:20:00,20,Melbourne,Gold Coast,143,47,Home,2018
170,2018-08-05 16:40:00,20,West Coast,Fremantle,142,84,Home,2018
171,2018-08-10 19:50:00,21,Essendon,St Kilda,122,79,Home,2018
172,2018-08-11 13:45:00,21,Hawthorn,Geelong,71,60,Home,2018
173,2018-08-11 14:10:00,21,Gold Coast,Richmond,51,125,Away,2018
174,2018-08-11 16:35:00,21,Port Adelaide,West Coast,58,62,Away,2018
175,2018-08-11 19:25:00,21,Greater Western Sydney,Adelaide,106,92,Home,2018
176,2018-08-11 19:25:00,21,Collingwood,Brisbane Lions,104,73,Home,2018
177,2018-08-12 13:10:00,21,North Melbourne,Western Bulldogs,85,92,Away,2018
178,2018-08-12 15:20:00,21,Melbourne,Sydney,78,87,Away,2018
179,2018-08-12 16:40:00,21,Fremantle,Carlton,101,72,Home,2018
180,2018-08-17 19:50:00,22,Richmond,Essendon,81,73,Home,2018
181,2018-08-18 13:45:00,22,Collingwood,Port Adelaide,115,64,Home,2018
182,2018-08-18 14:10:00,22,Geelong,Fremantle,158,25,Home,2018
183,2018-08-18 16:35:00,22,Greater Western Sydney,Sydney,60,80,Away,2018
184,2018-08-18 19:25:00,22,St Kilda,Hawthorn,76,80,Away,2018
185,2018-08-18 19:25:00,22,Gold Coast,Brisbane Lions,74,78,Away,2018
186,2018-08-19 13:10:00,22,Carlton,Western Bulldogs,49,66,Away,2018
187,2018-08-19 15:20:00,22,West Coast,Melbourne,91,108,Away,2018
188,2018-08-19 16:40:00,22,Adelaide,North Melbourne,86,77,Home,2018
189,2018-08-24 19:50:00,23,Port Adelaide,Essendon,89,111,Away,2018
190,2018-08-25 13:45:00,23,Geelong,Gold Coast,142,40,Home,2018
191,2018-08-25 14:10:00,23,Richmond,Western Bulldogs,98,95,Home,2018
